customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,usage_hours,last_payment_days_ago,is_autopay,discount_used,churn
CUST_2628,48,9,47.59,7002.01,One year,Bank Transfer,Fiber Optic,3,57.24,21,0,0,1
CUST_2629,64,20,110.5,3748.49,One year,Credit Card,Fiber Optic,6,52.6,18,1,0,1
CUST_2630,33,56,101.79,267.42,One year,Credit Card,Fiber Optic,5,80.85,5,0,1,0
CUST_2631,59,39,54.63,1897.18,Two year,Credit Card,Fiber Optic,0,1.4,25,1,0,0
CUST_2632,47,51,100.77,3857.4,One year,Bank Transfer,Fiber Optic,3,20.54,36,1,1,0
CUST_2633,33,12,55.64,3452.73,One year,UPI,No,4,50.12,10,0,1,1
CUST_2634,29,55,30.09,6896.92,Month-to-month,Credit Card,Fiber Optic,5,70.83,23,1,0,1
CUST_2635,34,11,116.19,4382.89,Month-to-month,Cash,Fiber Optic,4,49.02,24,1,1,1
CUST_2636,33,26,85.26,5548.12,One year,UPI,No,6,17.21,10,1,0,1
CUST_2637,29,42,65.61,3807.65,One year,Credit Card,DSL,1,93.07,6,1,0,1
CUST_2638,25,27,59.78,3573.28,Two year,UPI,Fiber Optic,6,33.54,13,1,0,0
CUST_2639,37,11,52.47,3625.66,Month-to-month,Cash,No,7,79.03,21,1,1,1
CUST_2640,20,38,118.14,3346.28,Month-to-month,Bank Transfer,Fiber Optic,6,89.25,32,1,0,1
CUST_2641,33,43,33.47,4354.81,One year,Credit Card,DSL,6,35.3,43,0,0,0
CUST_2642,47,19,51.48,2078.5,Two year,Cash,Fiber Optic,4,84.69,15,0,0,0
CUST_2643,62,64,68.55,7139.34,Two year,Credit Card,No,0,71.37,2,0,0,0
CUST_2644,40,6,67.8,2731.38,Month-to-month,Credit Card,No,1,90.52,15,0,0,0
CUST_2645,45,46,67.14,1265.44,Month-to-month,Bank Transfer,No,3,25.88,17,0,1,0
CUST_2646,68,42,37.58,862.75,Month-to-month,Bank Transfer,Fiber Optic,1,93.2,20,1,0,0
CUST_2647,57,65,34.49,206.04,Month-to-month,UPI,Fiber Optic,7,7.47,6,1,0,1
CUST_2648,22,59,45.48,3440.56,Two year,Cash,DSL,3,79.57,15,1,0,0
CUST_2649,37,52,111.45,1582.13,Month-to-month,Cash,DSL,2,44.13,17,1,0,1
CUST_2650,57,47,31.31,271.02,Month-to-month,Bank Transfer,DSL,0,18.61,26,0,0,1
CUST_2651,61,7,95.74,4208.15,Month-to-month,Credit Card,DSL,7,8.86,22,0,1,1
CUST_2652,18,11,95.75,5471.83,Month-to-month,UPI,No,0,39.57,9,1,1,1
CUST_2653,47,61,100.98,777.43,Two year,Bank Transfer,Fiber Optic,3,39.54,12,0,1,0
CUST_2654,38,68,108.66,3741.27,Month-to-month,UPI,Fiber Optic,4,23.77,22,1,1,1
CUST_2655,37,25,46.3,5974.67,Month-to-month,UPI,No,5,22.34,23,0,0,0
CUST_2656,23,12,42.46,7887.87,Two year,Cash,No,4,40.55,37,0,1,1
CUST_2657,39,26,66.55,5370.8,Month-to-month,UPI,Fiber Optic,2,41.6,14,0,1,0
CUST_2658,35,12,46.51,2034.23,One year,Cash,Fiber Optic,3,44.79,24,1,1,0
CUST_2659,25,43,93.43,5760.77,Month-to-month,Credit Card,DSL,2,87.01,8,1,1,0
CUST_2660,56,51,83.59,4823.64,One year,Credit Card,Fiber Optic,3,61.51,26,1,1,0
CUST_2661,49,37,107.5,1773.21,Month-to-month,Bank Transfer,DSL,2,3.02,32,1,0,1
CUST_2662,50,46,28.27,6823.78,Month-to-month,Credit Card,Fiber Optic,3,52.39,28,1,0,0
CUST_2663,33,53,111.51,3476.49,Month-to-month,Cash,No,0,76.48,32,1,0,1
CUST_2664,29,13,49.33,7699.62,Month-to-month,UPI,DSL,7,6.59,22,1,0,1
CUST_2665,55,54,69.07,5810.92,Month-to-month,UPI,DSL,2,42.84,9,0,1,0
CUST_2666,69,57,63.86,5192.05,Month-to-month,Credit Card,Fiber Optic,2,45.67,3,1,1,1
CUST_2667,51,4,96.03,5853.99,One year,Cash,Fiber Optic,7,95.45,25,1,0,1
CUST_2668,31,49,62.03,3876.97,Two year,UPI,DSL,3,48.09,39,0,0,0
CUST_2669,53,7,114.36,4091.29,Month-to-month,Credit Card,DSL,1,75.24,12,0,0,1
CUST_2670,50,11,110.25,6824.54,Month-to-month,Cash,No,1,30.99,29,0,0,1
CUST_2671,40,54,107.22,5479.34,Two year,Cash,DSL,0,78.15,3,0,0,1
CUST_2672,67,45,27.13,7188.22,One year,UPI,Fiber Optic,4,32.94,41,1,0,0
CUST_2673,62,23,105.43,7137.53,Month-to-month,Bank Transfer,Fiber Optic,4,43.57,23,1,0,1
CUST_2674,19,28,98.16,7814.27,Month-to-month,Bank Transfer,Fiber Optic,0,48.47,23,1,0,0
CUST_2675,58,57,30.35,5631.7,Month-to-month,Cash,DSL,4,92.71,18,1,0,1
CUST_2676,38,26,30.74,4068.18,Month-to-month,Cash,Fiber Optic,7,6.29,11,1,1,1
CUST_2677,19,25,30.12,1413.86,Two year,Credit Card,No,5,20.49,36,0,0,1
CUST_2678,44,54,21.13,5672.51,One year,Cash,DSL,7,70.87,26,1,1,0
CUST_2679,26,29,74.86,2403.46,One year,Credit Card,DSL,5,58.18,8,1,0,0
CUST_2680,18,36,117.34,2335.29,Month-to-month,Credit Card,DSL,5,25.9,28,1,0,1
CUST_2681,28,14,63.87,1982.47,Month-to-month,Credit Card,Fiber Optic,6,29.63,18,1,0,1
CUST_2682,20,35,74.08,7013.46,Two year,Cash,Fiber Optic,6,37.36,13,1,1,0
CUST_2683,69,30,116.8,6956.92,Month-to-month,Cash,DSL,5,45.58,36,0,0,1
CUST_2684,40,17,45.52,5084.67,Month-to-month,Credit Card,DSL,3,81.98,42,1,1,0
CUST_2685,43,67,105.85,3836.55,Month-to-month,UPI,Fiber Optic,1,2.37,40,1,1,1
CUST_2686,21,30,74.64,5409.7,One year,Cash,No,0,89.9,44,1,1,0
CUST_2687,35,45,76.95,4897.11,Month-to-month,Bank Transfer,Fiber Optic,7,41.89,12,0,0,0
CUST_2688,23,51,54.32,3384.3,Month-to-month,UPI,DSL,3,23.82,22,0,1,1
CUST_2689,52,47,76.16,3099.08,Two year,Bank Transfer,DSL,5,51.33,2,1,1,0
CUST_2690,39,53,27.31,3124.08,One year,Cash,Fiber Optic,0,66.31,40,1,1,0
CUST_2691,60,64,96.46,4754.15,Month-to-month,UPI,DSL,1,5.43,28,0,1,0
CUST_2692,32,38,48.47,5216.59,One year,Cash,Fiber Optic,4,71.86,13,1,0,0
CUST_2693,39,64,108.76,3668.76,Month-to-month,Cash,Fiber Optic,3,76.32,33,0,0,1
CUST_2694,54,7,56.79,7752.66,Month-to-month,UPI,DSL,1,17.45,3,0,1,1
CUST_2695,69,22,34.28,762.38,One year,Cash,Fiber Optic,0,17.62,34,1,0,0
CUST_2696,59,41,89.59,2841.67,Month-to-month,UPI,Fiber Optic,2,21.17,23,1,1,0
CUST_2697,29,10,36.46,3410.69,Month-to-month,Cash,Fiber Optic,3,79.87,32,1,1,1
CUST_2698,64,57,95.37,233.68,One year,Credit Card,Fiber Optic,7,27.93,20,0,1,1
CUST_2699,66,7,116.81,2983.16,Two year,Bank Transfer,Fiber Optic,6,79.8,28,0,1,1
CUST_2700,59,50,97.96,2262.31,Month-to-month,Credit Card,Fiber Optic,0,54.51,8,0,0,1
CUST_2701,55,52,22.24,4097.69,Month-to-month,Cash,Fiber Optic,7,76.95,3,0,1,1
CUST_2702,35,33,79.99,2757.64,Month-to-month,Cash,DSL,0,55.81,30,1,0,1
CUST_2703,62,1,89.54,5836.84,Month-to-month,Cash,DSL,6,34.24,25,0,0,1
CUST_2704,52,53,102.55,4128.47,Month-to-month,Credit Card,No,1,91.16,30,1,0,0
CUST_2705,47,60,25.6,1125.12,Month-to-month,Cash,No,7,71.81,29,1,0,1
CUST_2706,41,34,68.01,6025.48,One year,UPI,Fiber Optic,7,48.92,30,1,1,0
CUST_2707,59,4,73.54,883.91,Month-to-month,Bank Transfer,Fiber Optic,0,64.11,34,1,0,1
CUST_2708,47,17,36.91,6728.49,Month-to-month,Cash,DSL,3,61.97,25,0,1,0
CUST_2709,31,4,52.24,7458.24,Month-to-month,Cash,Fiber Optic,5,36.45,17,0,0,1
CUST_2710,23,43,64.02,2647.32,Month-to-month,Bank Transfer,No,6,42.95,24,1,1,1
CUST_2711,20,4,103.32,7416.53,Two year,Bank Transfer,No,3,32.51,38,0,1,1
CUST_2712,33,1,112.94,6364.76,Month-to-month,Bank Transfer,DSL,6,99.95,28,1,1,1
CUST_2713,24,71,82.84,7387.24,Two year,Credit Card,DSL,0,58.43,33,1,0,0
CUST_2714,69,50,59.49,5363.53,Two year,Credit Card,Fiber Optic,1,10.11,36,1,1,0
CUST_2715,31,61,45.4,1961.59,Two year,Cash,Fiber Optic,3,52.39,7,1,0,0
CUST_2716,26,35,118.21,7166.73,Month-to-month,Bank Transfer,Fiber Optic,2,5.95,23,1,1,1
CUST_2717,32,8,118.3,1555.69,Two year,Cash,Fiber Optic,5,29.58,26,1,0,1
CUST_2718,38,24,112.5,1783.18,Month-to-month,Cash,DSL,6,45.15,14,0,0,1
CUST_2719,52,36,98.57,2241.4,Month-to-month,Cash,Fiber Optic,4,53.89,42,1,0,1
CUST_2720,19,50,52.58,2503.55,Month-to-month,Credit Card,Fiber Optic,1,97.64,28,0,0,1
CUST_2721,44,43,101.7,4164.39,Month-to-month,Bank Transfer,Fiber Optic,1,98.24,24,1,1,0
CUST_2722,19,27,60.88,5736.31,Month-to-month,Cash,Fiber Optic,4,10.71,7,1,0,0
CUST_2723,52,32,52.68,7417.04,Month-to-month,Credit Card,Fiber Optic,4,54.28,36,0,1,1
CUST_2724,35,18,94.49,798.66,Month-to-month,UPI,Fiber Optic,3,81.89,39,0,0,1
CUST_2725,31,28,27.97,7639.52,One year,UPI,Fiber Optic,0,24.53,15,1,1,0
CUST_2726,37,29,24.86,7378.45,Month-to-month,Cash,No,0,75.31,3,1,0,0
CUST_2727,35,16,64.8,526.59,Month-to-month,Cash,DSL,2,87.98,2,1,0,0
CUST_2728,27,47,64.56,2946.54,Two year,Bank Transfer,No,5,66.59,7,1,1,0
CUST_2729,42,59,109.56,6523.83,Month-to-month,Bank Transfer,DSL,6,33.44,16,1,1,0
CUST_2730,19,31,32.62,4931.45,One year,Cash,DSL,0,92.39,21,0,0,1
CUST_2731,42,4,32.33,6254.84,Two year,Credit Card,Fiber Optic,7,88.47,9,1,0,0
CUST_2732,50,37,34.75,5780.36,Month-to-month,Cash,Fiber Optic,2,71.87,12,1,0,0
CUST_2733,53,17,22.97,4024.48,Month-to-month,Bank Transfer,DSL,2,37.0,29,0,0,0
CUST_2734,48,39,27.17,425.62,Two year,Bank Transfer,Fiber Optic,1,79.4,24,0,1,0
CUST_2735,31,48,85.99,4715.72,Two year,Credit Card,Fiber Optic,1,32.29,33,1,0,0
CUST_2736,18,46,63.16,483.68,One year,Cash,DSL,5,26.04,14,1,0,0
CUST_2737,63,48,96.36,4869.44,Month-to-month,Bank Transfer,Fiber Optic,3,51.99,43,1,0,1
CUST_2738,33,39,119.26,6423.25,Two year,Cash,DSL,7,99.72,18,1,0,0
CUST_2739,63,4,85.9,4721.43,Month-to-month,Bank Transfer,Fiber Optic,4,80.63,5,0,1,1
CUST_2740,69,30,25.05,7976.47,Month-to-month,UPI,Fiber Optic,4,73.25,15,1,1,0
CUST_2741,20,30,30.46,3701.35,Month-to-month,UPI,Fiber Optic,5,45.75,7,0,0,1
CUST_2742,52,22,108.1,6015.74,Month-to-month,UPI,No,2,31.88,25,1,0,0
CUST_2743,58,66,72.75,5370.99,One year,Bank Transfer,Fiber Optic,5,85.73,14,0,0,0
CUST_2744,23,12,102.48,7932.31,Two year,Credit Card,Fiber Optic,4,57.21,40,1,1,1
CUST_2745,42,36,105.66,5734.43,One year,UPI,Fiber Optic,2,81.51,36,0,0,0
CUST_2746,30,18,112.77,1395.84,Month-to-month,Bank Transfer,No,4,49.29,35,0,0,1
CUST_2747,51,53,114.98,7648.59,One year,Cash,DSL,3,75.64,44,0,0,1
CUST_2748,25,71,75.48,5375.44,One year,UPI,DSL,1,86.91,24,0,1,0
CUST_2749,38,1,54.1,568.77,Month-to-month,Credit Card,Fiber Optic,1,39.75,15,0,1,1
CUST_2750,51,58,116.19,5294.79,Two year,Credit Card,No,2,2.34,11,1,0,0
CUST_2751,21,6,74.74,7076.64,Two year,Credit Card,DSL,5,26.24,24,0,0,1
CUST_2752,42,70,26.43,4658.63,One year,Cash,No,4,91.58,11,0,1,1
CUST_2753,32,44,84.28,2896.76,Month-to-month,Cash,DSL,0,69.07,44,0,0,1
CUST_2754,21,24,78.77,6585.19,One year,Credit Card,DSL,3,73.98,17,0,0,0
CUST_2755,62,19,109.58,6281.84,Two year,Credit Card,DSL,4,33.2,6,1,1,0
CUST_2756,29,18,85.32,4399.04,Month-to-month,Credit Card,Fiber Optic,6,70.43,21,1,1,1
CUST_2757,49,30,54.91,1319.46,Two year,Cash,No,0,64.98,8,1,1,0
CUST_2758,49,42,116.62,2082.79,Month-to-month,Cash,DSL,3,18.66,15,0,0,1
CUST_2759,45,33,100.16,5934.02,One year,Bank Transfer,Fiber Optic,3,96.9,32,1,0,0
CUST_2760,30,12,83.04,6468.05,One year,UPI,DSL,1,36.05,10,1,0,0
CUST_2761,48,27,49.29,2306.2,One year,Cash,Fiber Optic,2,33.6,28,0,1,0
CUST_2762,31,39,57.35,3007.08,Two year,Credit Card,DSL,4,37.55,15,0,1,0
CUST_2763,37,9,87.0,713.29,Month-to-month,UPI,Fiber Optic,3,10.08,12,0,1,1
CUST_2764,35,21,27.2,5736.35,Month-to-month,Cash,Fiber Optic,4,62.87,43,0,1,0
CUST_2765,46,29,45.67,128.26,One year,UPI,Fiber Optic,3,24.62,18,0,1,0
CUST_2766,23,33,91.39,467.68,Month-to-month,Bank Transfer,DSL,5,80.53,37,0,0,1
CUST_2767,49,62,68.0,134.32,Month-to-month,Cash,DSL,7,40.02,44,0,0,0
CUST_2768,46,15,60.24,5198.02,Month-to-month,Credit Card,Fiber Optic,1,46.4,24,1,0,0
CUST_2769,60,2,35.15,3397.36,Month-to-month,Credit Card,Fiber Optic,2,65.0,37,1,0,1
CUST_2770,19,52,64.18,2450.62,One year,Bank Transfer,No,0,76.43,29,1,0,0
CUST_2771,40,44,97.07,7310.34,One year,Bank Transfer,Fiber Optic,0,23.88,10,1,1,0
CUST_2772,36,54,46.4,1623.14,Month-to-month,Bank Transfer,No,5,96.66,14,0,0,1
CUST_2773,48,18,20.54,3176.01,Month-to-month,Bank Transfer,Fiber Optic,6,62.61,16,0,1,1
CUST_2774,68,3,86.85,7528.46,Month-to-month,Bank Transfer,DSL,1,1.56,37,0,1,1
CUST_2775,22,7,117.26,3474.14,Month-to-month,Cash,DSL,3,42.15,11,1,0,0
CUST_2776,36,43,80.68,4482.08,Month-to-month,Cash,Fiber Optic,1,44.24,26,1,0,0
CUST_2777,51,38,31.99,734.66,Month-to-month,UPI,Fiber Optic,2,81.11,40,1,0,0
CUST_2778,27,37,52.07,6342.31,One year,Bank Transfer,Fiber Optic,7,31.21,19,0,0,0
CUST_2779,42,58,106.76,3439.79,One year,Credit Card,DSL,0,33.79,18,0,0,1
CUST_2780,19,33,43.26,6424.07,Month-to-month,Credit Card,Fiber Optic,4,7.98,30,1,1,1
CUST_2781,28,59,80.77,2105.0,One year,Bank Transfer,Fiber Optic,0,29.07,32,1,0,1
CUST_2782,67,11,60.27,3437.58,Two year,Bank Transfer,Fiber Optic,6,71.98,23,0,0,1
CUST_2783,48,68,40.78,6313.74,Month-to-month,Bank Transfer,DSL,6,63.84,12,1,0,1
CUST_2784,32,68,101.34,7793.63,Month-to-month,Bank Transfer,Fiber Optic,6,9.06,13,0,0,1
CUST_2785,26,22,94.28,571.04,One year,Bank Transfer,DSL,6,12.35,21,1,0,1
CUST_2786,40,66,86.16,6518.4,Month-to-month,Credit Card,No,2,38.32,21,0,0,0
CUST_2787,36,44,43.63,2475.44,One year,UPI,No,3,74.63,29,1,1,1
CUST_2788,26,6,29.79,4450.87,Two year,Bank Transfer,Fiber Optic,1,83.46,29,1,0,0
CUST_2789,52,42,77.62,2391.73,Month-to-month,Bank Transfer,Fiber Optic,0,2.45,27,1,1,0
CUST_2790,38,25,75.37,4946.22,One year,Bank Transfer,Fiber Optic,6,33.57,29,1,0,0
CUST_2791,26,57,38.84,2895.04,One year,Cash,Fiber Optic,0,43.0,15,1,0,0
CUST_2792,45,55,25.62,2735.56,Month-to-month,Credit Card,DSL,6,91.2,12,1,0,0
CUST_2793,63,16,28.07,399.71,Month-to-month,Credit Card,No,4,50.64,41,0,1,1
CUST_2794,68,14,119.28,1260.99,Two year,UPI,Fiber Optic,1,27.7,19,0,1,0
CUST_2795,24,39,98.36,7344.92,Two year,Cash,DSL,4,39.61,12,0,0,1
CUST_2796,33,28,112.2,7986.39,One year,Cash,Fiber Optic,4,44.21,23,0,1,0
CUST_2797,33,51,39.51,6266.11,Two year,Cash,DSL,6,67.33,5,1,0,0
CUST_2798,50,49,116.06,2365.82,Month-to-month,UPI,DSL,7,5.07,26,0,0,1
CUST_2799,21,9,34.27,3279.32,Month-to-month,UPI,Fiber Optic,3,39.56,10,0,0,1
CUST_2800,21,58,70.91,5942.08,Month-to-month,UPI,Fiber Optic,0,65.01,22,1,0,0
CUST_2801,56,45,102.97,7751.26,Month-to-month,Cash,Fiber Optic,7,29.05,39,1,0,1
CUST_2802,57,22,54.98,3698.22,Two year,Credit Card,No,5,59.58,23,1,0,0
CUST_2803,34,32,62.48,6653.23,Two year,Cash,No,1,36.37,11,1,1,0
CUST_2804,54,69,32.82,7803.04,Two year,UPI,DSL,7,76.11,28,0,1,1
CUST_2805,56,69,32.29,7000.44,One year,Cash,DSL,3,7.0,31,0,1,1
CUST_2806,69,42,81.96,1894.48,Month-to-month,Bank Transfer,Fiber Optic,5,91.88,8,1,0,1
CUST_2807,46,53,87.55,163.45,Month-to-month,Cash,Fiber Optic,3,17.99,39,0,1,1
CUST_2808,69,59,97.73,3987.45,Month-to-month,Cash,No,7,16.7,28,1,0,1
CUST_2809,53,39,75.67,4297.75,One year,Credit Card,Fiber Optic,6,84.22,16,1,1,0
CUST_2810,55,15,84.58,1689.88,Month-to-month,Credit Card,DSL,6,87.06,31,1,1,1
CUST_2811,56,71,21.35,2348.93,Two year,Credit Card,Fiber Optic,3,10.2,41,1,0,0
CUST_2812,67,29,36.22,6144.71,Two year,Bank Transfer,Fiber Optic,7,90.96,16,1,0,0
CUST_2813,54,3,118.49,3815.74,Month-to-month,Credit Card,No,2,28.06,5,0,0,1
CUST_2814,69,10,27.6,2607.1,Month-to-month,Bank Transfer,DSL,2,62.24,35,1,1,1
CUST_2815,52,29,87.88,5018.75,One year,UPI,Fiber Optic,3,7.79,25,1,0,0
CUST_2816,24,35,37.61,5256.8,Month-to-month,Credit Card,DSL,2,38.69,13,0,1,0
CUST_2817,44,6,91.67,6178.23,One year,Cash,Fiber Optic,1,45.62,29,1,0,1
CUST_2818,45,12,90.6,1338.0,One year,Cash,DSL,0,60.38,27,0,0,0
CUST_2819,39,38,43.42,5957.99,Month-to-month,Bank Transfer,No,5,53.0,40,0,1,1
CUST_2820,31,19,46.96,4835.48,Month-to-month,Credit Card,Fiber Optic,6,46.69,17,0,0,1
CUST_2821,24,67,85.48,554.82,Month-to-month,Cash,No,1,96.0,37,1,0,1
CUST_2822,54,8,59.01,6241.82,Two year,UPI,No,0,19.32,38,1,0,1
CUST_2823,39,8,39.45,3126.33,Month-to-month,Credit Card,DSL,2,16.64,29,1,1,1
CUST_2824,22,47,93.17,2710.01,Two year,UPI,Fiber Optic,5,71.63,34,1,0,0
CUST_2825,19,4,35.41,3639.79,One year,Cash,No,1,8.38,30,1,0,0
CUST_2826,44,51,105.56,2834.78,One year,Credit Card,Fiber Optic,4,48.81,31,0,1,1
CUST_2827,38,67,71.47,2772.46,Month-to-month,Bank Transfer,Fiber Optic,6,48.92,22,0,0,1
CUST_2828,55,45,30.57,6483.81,One year,Cash,Fiber Optic,3,31.69,25,0,0,0
CUST_2829,32,8,89.41,1083.59,One year,UPI,Fiber Optic,6,93.11,4,0,0,1
CUST_2830,38,16,71.92,7767.74,Month-to-month,Credit Card,Fiber Optic,0,28.97,35,1,0,0
CUST_2831,27,67,49.81,4483.96,One year,UPI,Fiber Optic,0,29.56,41,1,0,0
CUST_2832,40,9,62.25,1545.1,One year,UPI,DSL,4,24.2,44,0,1,1
CUST_2833,56,60,49.83,1136.6,Two year,Bank Transfer,DSL,4,15.43,9,0,1,1
CUST_2834,22,71,46.3,4772.93,Month-to-month,Bank Transfer,DSL,3,37.04,26,1,0,1
CUST_2835,18,15,36.36,5100.7,Two year,Cash,DSL,2,68.41,27,0,0,0
CUST_2836,30,71,56.28,518.9,Month-to-month,Bank Transfer,Fiber Optic,6,74.47,27,1,0,0
CUST_2837,38,41,45.1,2019.72,Two year,Bank Transfer,DSL,1,81.53,18,0,0,0
CUST_2838,43,22,88.34,6384.15,Two year,Cash,DSL,7,20.56,30,1,1,0
CUST_2839,67,24,88.39,492.03,Month-to-month,Cash,Fiber Optic,7,4.53,31,1,0,1
CUST_2840,62,44,70.18,6855.2,Month-to-month,Cash,Fiber Optic,1,97.49,42,1,1,0
CUST_2841,38,1,97.79,5299.48,One year,Cash,Fiber Optic,1,2.42,3,1,0,0
CUST_2842,35,10,104.13,3531.94,Month-to-month,UPI,No,2,96.11,29,1,0,1
CUST_2843,54,56,77.98,2836.82,Month-to-month,UPI,DSL,6,83.05,7,1,0,0
CUST_2844,62,50,81.89,252.07,Month-to-month,Cash,DSL,6,91.3,18,0,0,1
CUST_2845,49,12,48.29,6619.2,Two year,Cash,DSL,7,39.33,16,0,1,0
CUST_2846,53,60,109.49,1227.5,Two year,Credit Card,No,3,20.52,32,1,0,0
CUST_2847,34,26,22.42,2545.38,One year,Credit Card,Fiber Optic,1,61.04,38,0,0,1
CUST_2848,52,41,54.86,4595.95,One year,Credit Card,DSL,0,74.38,25,0,0,0
CUST_2849,66,36,92.18,2043.34,One year,Bank Transfer,DSL,0,13.96,44,1,1,1
CUST_2850,28,23,28.01,4027.41,Month-to-month,UPI,Fiber Optic,0,79.96,32,1,1,0
CUST_2851,38,43,38.32,6493.81,Month-to-month,UPI,DSL,4,21.65,19,1,0,1
CUST_2852,69,6,78.93,3817.25,One year,Credit Card,Fiber Optic,4,49.68,3,1,1,0
CUST_2853,43,69,76.0,7596.92,Two year,Credit Card,No,2,85.79,35,1,0,0
CUST_2854,21,43,93.89,6795.25,One year,UPI,Fiber Optic,1,20.15,29,1,1,0
CUST_2855,51,25,101.26,2731.01,One year,Bank Transfer,No,4,24.95,11,1,1,0
CUST_2856,69,18,32.86,3259.7,One year,Credit Card,Fiber Optic,0,7.21,6,1,0,0
CUST_2857,65,62,21.84,3444.28,Month-to-month,Cash,Fiber Optic,4,15.51,19,1,0,0
CUST_2858,35,13,88.96,5046.82,One year,Credit Card,No,6,15.51,37,0,1,0
CUST_2859,57,43,50.14,2365.69,Month-to-month,UPI,Fiber Optic,0,21.14,27,1,0,0
CUST_2860,52,28,82.6,7757.07,Month-to-month,UPI,Fiber Optic,1,29.33,5,1,1,0
CUST_2861,58,18,35.05,4908.61,One year,Credit Card,Fiber Optic,6,81.68,26,0,0,1
CUST_2862,46,59,66.9,3255.27,One year,Credit Card,No,2,91.66,35,0,0,1
CUST_2863,69,60,70.44,5195.58,Month-to-month,Cash,DSL,3,41.22,19,1,1,1
CUST_2864,46,63,78.51,3223.7,One year,Cash,DSL,3,13.69,17,0,0,0
CUST_2865,55,57,71.32,6560.59,One year,Bank Transfer,Fiber Optic,6,23.16,35,1,0,0
CUST_2866,59,51,69.57,4585.94,One year,Bank Transfer,No,0,73.88,13,0,0,0
CUST_2867,38,56,53.27,431.57,Two year,Cash,No,4,68.07,14,1,0,0
CUST_2868,59,27,27.12,1496.38,Month-to-month,Bank Transfer,DSL,4,96.75,30,1,0,1
CUST_2869,30,32,28.95,6933.45,Two year,Bank Transfer,DSL,0,2.43,43,1,1,0
CUST_2870,66,9,63.38,4546.91,One year,Credit Card,No,7,75.33,17,0,1,1
CUST_2871,58,68,55.58,7607.71,One year,Cash,DSL,1,51.07,37,0,1,0
CUST_2872,34,46,71.61,672.14,One year,Credit Card,DSL,6,90.37,15,1,1,0
CUST_2873,26,67,50.48,2432.56,Month-to-month,Credit Card,DSL,0,58.04,18,1,1,0
CUST_2874,58,26,88.79,1628.99,Month-to-month,Bank Transfer,DSL,7,45.22,14,1,1,1
CUST_2875,18,8,106.4,4475.34,One year,Credit Card,Fiber Optic,1,66.92,14,1,1,0
CUST_2876,19,6,49.89,3124.06,Month-to-month,UPI,Fiber Optic,2,83.52,33,1,0,0
CUST_2877,65,24,39.3,1342.46,One year,Bank Transfer,Fiber Optic,2,28.97,38,1,0,0
CUST_2878,46,48,31.62,5177.74,Month-to-month,UPI,No,6,11.65,11,1,0,0
CUST_2879,50,45,81.63,4336.76,Month-to-month,Bank Transfer,DSL,0,43.87,11,1,1,1
CUST_2880,27,13,64.39,2270.42,Month-to-month,Credit Card,DSL,2,22.24,26,0,0,1
CUST_2881,67,69,38.8,3890.19,One year,Bank Transfer,No,4,43.52,3,0,0,0
CUST_2882,57,25,85.31,5991.33,Month-to-month,UPI,Fiber Optic,1,99.11,25,1,0,0
CUST_2883,38,20,34.85,1721.65,One year,Bank Transfer,DSL,3,57.84,17,0,1,0
CUST_2884,45,66,75.43,2413.96,Month-to-month,UPI,DSL,7,69.67,22,1,1,1
CUST_2885,28,45,72.71,2834.28,One year,Cash,DSL,3,68.11,29,1,0,1
CUST_2886,51,47,93.42,5999.14,Month-to-month,Credit Card,Fiber Optic,2,82.25,26,0,1,1
CUST_2887,25,63,25.51,6790.69,Month-to-month,UPI,DSL,7,94.47,34,1,1,0
CUST_2888,39,55,108.79,3073.47,One year,Cash,Fiber Optic,1,66.22,26,0,0,1
CUST_2889,25,19,90.3,2443.3,One year,Credit Card,DSL,4,48.13,9,1,0,1
CUST_2890,66,35,41.61,7126.63,Month-to-month,Cash,Fiber Optic,3,32.47,40,0,0,0
CUST_2891,32,53,38.34,7994.98,Two year,UPI,Fiber Optic,4,36.67,11,1,0,0
CUST_2892,34,26,63.17,5395.79,Month-to-month,Credit Card,Fiber Optic,4,34.11,7,0,1,1
CUST_2893,40,14,101.76,7920.85,Month-to-month,Cash,DSL,3,33.12,30,1,1,0
CUST_2894,41,45,104.29,5313.73,Month-to-month,UPI,DSL,3,69.77,2,1,1,0
CUST_2895,62,44,72.05,5894.34,Month-to-month,Cash,Fiber Optic,7,59.18,30,0,0,1
CUST_2896,36,65,106.08,3170.38,Month-to-month,Credit Card,Fiber Optic,2,21.0,4,1,1,0
CUST_2897,22,51,20.54,3520.44,Month-to-month,Credit Card,Fiber Optic,7,96.99,14,1,0,0
CUST_2898,49,43,23.52,1238.67,One year,Credit Card,Fiber Optic,6,43.34,13,0,0,0
CUST_2899,61,23,111.18,6599.73,Month-to-month,UPI,DSL,1,57.04,25,0,0,1
CUST_2900,18,56,97.53,7455.37,One year,Cash,Fiber Optic,0,70.56,13,0,1,1
CUST_2901,40,19,65.07,5025.16,Month-to-month,Cash,DSL,1,61.75,13,0,1,0
CUST_2902,54,55,95.36,2814.81,Month-to-month,UPI,DSL,7,31.79,37,1,0,1
CUST_2903,25,60,115.56,1316.73,Month-to-month,Credit Card,Fiber Optic,0,79.97,44,0,1,1
CUST_2904,30,59,97.21,2194.73,One year,Bank Transfer,No,7,11.91,6,1,0,1
